3429 9401 0 5
3428 6338 0 30
3429 28822 0 55
3428 4626 0 5
3429 8408 0 10
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 9418 0 20
3429 16071 0 35
3428 0 0 0
3429 21461 0 45
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 1692 0 15
3429 0 0 0
3428 7381 0 35
3429 0 0 0
3428 0 0 0
3429 7155 0 50
3428 0 0 0
3429 15878 0 55
3428 0 0 0
3429 7846 0 10
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 5056 0 40
3429 0 0 0
3428 3679 0 15
3429 0 0 0
3428 0 0 0
3429 3288 0 25
3428 0 0 0
3429 11016 0 40
3428 0 0 0
3429 11185 0 25
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 8442 0 15
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 3030 0 25
3428 0 0 0
3429 9133 0 50
3428 0 0 0
3429 9131 0 25
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 3601 0 15
3429 0 0 0
3428 4491 0 5
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 2511 0 20
3428 0 0 0
3429 9818 0 40
3428 0 0 0
3429 5245 0 10
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 4373 0 35
3429 0 0 0
3428 3394 0 10
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 2698 0 15
3428 0 0 0
3429 9949 0 50
3428 0 0 0
3429 1745 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 3829 0 25
3429 0 0 0
3428 3644 0 20
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 3368 0 40
3428 0 0 0
3429 8565 0 35
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 5889 0 20
3429 0 0 0
3428 1280 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 9944 0 30
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 0 0 0
3429 0 0 0
3428 7030 0 30
3429 0 0 0
3428 0 0 0
