3523 9429 0 0
3522 9429 0 0
3524 9432 0 5
3525 9430 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 9428 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 7425 0 0
3522 6755 0 5
3524 7425 0 0
3525 1641 0 5
3526 0 0 0
3523 0 0 0
3522 670 0 0
3524 0 0 0
3525 5784 0 0
3526 7425 0 5
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
3525 0 0 0
3526 0 0 0
3523 0 0 0
3522 0 0 0
3524 0 0 0
