3508 9428 0 5
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 3477 0 10
3508 3948 0 5
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 6047 0 10
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 4462 0 10
3508 593 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 4100 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 3438 0 10
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 2374 0 5
3508 433 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 2315 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 1874 0 5
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 444 0 5
3508 1158 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 1252 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 982 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 897 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 721 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 621 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 0 0 0
3508 481 0 5
3508 0 0 0
3508 0 0 0
